L_distal,L_fore,L_toInterface,R_distal,R_fore,R_toInterface
-5.148710473849263947e-01,8.566037824936454381e-01,-3.090887567982035788e-01,-7.218645851285898640e-01,8.080864089048231946e-01,-1.160009347691981635e-01
-5.177045345245857577e-01,8.608940842399049886e-01,-3.106181073797398273e-01,-7.242812857142044702e-01,8.122719729191528737e-01,-1.177067890901381808e-01
-5.205401155964697324e-01,8.651919215325066803e-01,-3.121530954334688079e-01,-7.266989903008415075e-01,8.164642497859116999e-01,-1.194183538094579777e-01
-5.233777506848187322e-01,8.694972224308206155e-01,-3.136936833299707184e-01,-7.291176649159673007e-01,8.206631762256955120e-01,-1.211356070551935504e-01
-5.262173994436850633e-01,8.738099139791718484e-01,-3.152398328809676298e-01,-7.315372751919845262e-01,8.248686881218567635e-01,-1.228585265234966167e-01
-5.290590210897240242e-01,8.781299221938946298e-01,-3.167915053365193967e-01,-7.339577863601367547e-01,8.290807205096185628e-01,-1.245870894713664162e-01
-5.319025743949478136e-01,8.824571720502805139e-01,-3.183486613819506150e-01,-7.363791632443955626e-01,8.332992075651274311e-01,-1.263212727094891186e-01
-5.347480176794453532e-01,8.867915874694259903e-01,-3.199112611345160673e-01,-7.388013702553308804e-01,8.375240825944429979e-01,-1.280610525951789702e-01
-5.375953088040701378e-01,8.911330913049854141e-01,-3.214792641398153683e-01,-7.412243713839659076e-01,8.417552780224674125e-01,-1.298064050254147117e-01
-5.404444051630985513e-01,8.954816053298351175e-01,-3.230526293679655825e-01,-7.436481301956178180e-01,8.459927253818139148e-01,-1.315573054299631617e-01
-5.432952636768626498e-01,8.998370502226538115e-01,-3.246313152095415822e-01,-7.460726098237256965e-01,8.502363553016165643e-01,-1.333137287645857205e-01
-5.461478407843588512e-01,9.041993455544260483e-01,-3.262152794712933623e-01,-7.484977729636668187e-01,8.544860974962810163e-01,-1.350756495043191618e-01
-5.490020924358361976e-01,9.085684097748751853e-01,-3.278044793716508587e-01,-7.509235818665631612e-01,8.587418807541793431e-01,-1.368430416368240088e-01
-5.518579740853679638e-01,9.129441601988318444e-01,-3.293988715360275932e-01,-7.533499983330793626e-01,8.630036329262894546e-01,-1.386158786557944167e-01
-5.547154406834083895e-01,9.173265129925450845e-01,-3.309984119919321954e-01,-7.557769837072141339e-01,8.672712809147812285e-01,-1.403941335544214297e-01
-5.575744466693389745e-01,9.217153831599423919e-01,-3.326030561639002903e-01,-7.582044988700866739e-01,8.715447506615512374e-01,-1.421777788189035052e-01
-5.604349459640077802e-01,9.261106845288467060e-01,-3.342127588682562989e-01,-7.606325042337203080e-01,8.758239671367086254e-01,-1.439667864219968674e-01
-5.632968919622645121e-01,9.305123297371571400e-01,-3.358274743077171998e-01,-7.630609597348244622e-01,8.801088543270145781e-01,-1.457611278165995561e-01
-5.661602375254959352e-01,9.349202302190006142e-01,-3.374471560658478531e-01,-7.654898248285786355e-01,8.843993352242774941e-01,-1.475607739293615106e-01
-5.690249349741645091e-01,9.393342961908633937e-01,-3.390717571013814879e-01,-7.679190584824185928e-01,8.886953318137080782e-01,-1.493656951543154421e-01
-5.718909360803557940e-01,9.437544366377090821e-01,-3.407012297424136804e-01,-7.703486191698287744e-01,8.929967650622360198e-01,-1.511758613465201684e-01
-5.747581920603364036e-01,9.481805592990927289e-01,-3.423355256804848090e-01,-7.727784648641425891e-01,8.973035549067931438e-01,-1.529912418157115261e-01
-5.776266535671291669e-01,9.526125706552781569e-01,-3.439745959645587048e-01,-7.752085530323529206e-01,9.016156202425659183e-01,-1.548118053199551147e-01
-5.804962706831078290e-01,9.570503759133688337e-01,-3.456183909949101518e-01,-7.776388406289359567e-01,9.059328789112210956e-01,-1.566375200592937944e-01
-5.833669929126168441e-01,9.614938789934598384e-01,-3.472668605169337286e-01,-7.800692840896911173e-01,9.102552476891098143e-01,-1.584683536693846373e-01
-5.862387691746208107e-01,9.659429825148212467e-01,-3.489199536148826497e-01,-7.824998393255994111e-01,9.145826422754539387e-01,-1.603042732151208072e-01
-5.891115477953882129e-01,9.703975877821221507e-01,-3.505776187055515414e-01,-7.849304617167043308e-01,9.189149772805189631e-01,-1.621452451842321785e-01
-5.919852765012140194e-01,9.748575947717048606e-01,-3.522398035319132537e-01,-7.873611061060169503e-01,9.232521662137799234e-01,-1.639912354808606421e-01
-5.948599024111869138e-01,9.793229021179205018e-01,-3.539064551567196459e-01,-7.897917267934499996e-01,9.275941214720846428e-01,-1.658422094191052409e-01
-5.977353720300061513e-01,9.837934070995345559e-01,-3.555775199560790578e-01,-7.922222775297835806e-01,9.319407543278198647e-01,-1.676981317165329444e-01
-6.006116312408530389e-01,9.882690056262155576e-01,-3.572529436130208458e-01,-7.946527115106659656e-01,9.362919749170877104e-01,-1.695589664876507030e-01
-6.034886252983232557e-01,9.927495922251159399e-01,-3.589326711110574775e-01,-7.970829813706536981e-01,9.406476922278967923e-01,-1.714246772373366479e-01
-6.063662988214250094e-01,9.972350600275571297e-01,-3.606166467277555632e-01,-7.995130391772947709e-01,9.450078140883760858e-01,-1.732952268542256591e-01
-6.092445957866499118e-01,1.001725300755831327e+00,-3.623048140283267604e-01,-8.019428364252580987e-01,9.493722471550176678e-01,-1.751705776040470286e-01
-6.121234595211216822e-01,1.006220204710130961e+00,-3.639971158592473777e-01,-8.043723240305146183e-01,9.537408969009557591e-01,-1.770506911229121350e-01
-6.150028326958297820e-01,1.010719660755618365e+00,-3.656934943419206108e-01,-8.068014523245737868e-01,9.581136676042900646e-01,-1.789355284105496324e-01
-6.178826573189535321e-01,1.015223556309649666e+00,-3.673938908663884617e-01,-8.092301710487794786e-01,9.624904623364607392e-01,-1.808250498234863224e-01
-6.207628747292840421e-01,1.019731777329163869e+00,-3.690982460851056079e-01,-8.116584293486707180e-01,9.668711829506828614e-01,-1.827192150681720417e-01
-6.236434255897503887e-01,1.024244208298252135e+00,-3.708064999067855472e-01,-8.140861757684112465e-01,9.712557300704504071e-01,-1.846179831940486515e-01
-6.265242498810574823e-01,1.028760732215921125e+00,-3.725185914903280104e-01,-8.165133582452935856e-01,9.756440030781170503e-01,-1.865213125865619603e-01
-6.294052868954419511e-01,1.033281230584063737e+00,-3.742344592388385793e-01,-8.189399241043222588e-01,9.800359001035638951e-01,-1.884291609601152218e-01
-6.322864752305545899e-01,1.037805583395651876e+00,-3.759540407937514428e-01,-8.213658200528809461e-01,9.844313180129632412e-01,-1.903414853509671212e-01
-6.351677527834753700e-01,1.042333669123167272e+00,-3.776772730290631208e-01,-8.237909921754904552e-01,9.888301523976493757e-01,-1.922582421100726413e-01
-6.380490567448707795e-01,1.046865364707284529e+00,-3.794040920456899224e-01,-8.262153859286612834e-01,9.932322975631048267e-01,-1.941793868958685276e-01
-6.409303235932992671e-01,1.051400545545822407e+00,-3.811344331659553553e-01,-8.286389461358476538e-01,9.976376465180746278e-01,-1.961048746670034093e-01
-6.438114890896746711e-01,1.055939085482979545e+00,-3.828682309282206986e-01,-8.310616169825091326e-01,1.002046090963818470e+00,-1.980346596750184318e-01
-6.466924882718952938e-01,1.060480856798871718e+00,-3.846054190816672325e-01,-8.334833420112847113e-01,1.006457521283512513e+00,-1.999686954569765973e-01
-6.495732554496467248e-01,1.065025730199386622e+00,-3.863459305812395050e-01,-8.359040641172864605e-01,1.010871826531812845e+00,-2.019069348280458642e-01
-6.524537241993880743e-01,1.069573574806373051e+00,-3.880896975827578532e-01,-8.383237255435197488e-01,1.015288894424591248e+00,-2.038493298740355342e-01
-6.553338273595297192e-01,1.074124258148184241e+00,-3.898366514382146653e-01,-8.407422678764350232e-01,1.019708611328858927e+00,-2.057958319438967232e-01
-6.582134970258123330e-01,1.078677646150591585e+00,-3.915867226912583821e-01,-8.431596320416191448e-01,1.024130862252887075e+00,-2.077463916421818102e-01
-6.610926645468960805e-01,1.083233603128087363e+00,-3.933398410728776162e-01,-8.455757582996331623e-01,1.028555530836540610e+00,-2.097009588214747422e-01
-6.639712605201696372e-01,1.087791991775596490e+00,-3.950959354972944371e-01,-8.479905862420028528e-01,1.032982499341837279e+00,-2.116594825747917796e-01
-6.668492147877888021e-01,1.092352673160615240e+00,-3.968549340580763696e-01,-8.504040547873702449e-01,1.037411648643746576e+00,-2.136219112279606203e-01
-6.697352554270797897e-01,1.096953927865675027e+00,-3.986875571958363174e-01,-8.523682883641864327e-01,1.041052434132730298e+00,-2.154421339242704181e-01
-6.726279046983276722e-01,1.101589370875189600e+00,-4.005978875057182864e-01,-8.539302975734616163e-01,1.043984649333924208e+00,-2.171071831982775702e-01
-6.755250153286992409e-01,1.106248804521744233e+00,-4.025849072112666072e-01,-8.551538214672123051e-01,1.046321230682706105e+00,-2.186140627764279198e-01
-6.784249472430834427e-01,1.110925047517491215e+00,-4.046476489556802281e-01,-8.560930609305884564e-01,1.048156960008715499e+00,-2.199605596160486565e-01
-6.813262100829459156e-01,1.115611639757312590e+00,-4.067845842990540084e-01,-8.567943651904137425e-01,1.049573577525849677e+00,-2.211459223605465318e-01
-6.842274456423197426e-01,1.120302785975923809e+00,-4.089937004737553283e-01,-8.572973187734781453e-01,1.050641457299534842e+00,-2.221706739520434848e-01
-6.871274119649373180e-01,1.124993294674905497e+00,-4.112725662013358985e-01,-8.576356818422377071e-01,1.051421081922304657e+00,-2.230364467250884886e-01
-6.900249693617054314e-01,1.129678517038836150e+00,-4.136183888512699469e-01,-8.578382032679229274e-01,1.051964337485839396e+00,-2.237458365656604942e-01
-6.929190683910569915e-01,1.134354288747912998e+00,-4.160280646932453252e-01,-8.579293233149115627e-01,1.052315648559316585e+00,-2.243022733664997159e-01
-6.958087397152586950e-01,1.139016876343572848e+00,-4.184982235895238767e-01,-8.579297806284977845e-01,1.052512971319382151e+00,-2.247099055172705473e-01
-6.986930856736173201e-01,1.143662928953119051e+00,-4.210252691621360621e-01,-8.578571363067267752e-01,1.052588661344926013e+00,-2.249734965690865507e-01
-7.015712733785277599e-01,1.148289435613513598e+00,-4.236054152290350538e-01,-8.577262261648938013e-01,1.052570230970339971e+00,-2.250983325290348835e-01
-7.044425291289420077e-01,1.152893688069966505e+00,-4.262347191212738085e-01,-8.575495508408089718e-01,1.052481009536112788e+00,-2.250901385002359034e-01
-7.073061339390430691e-01,1.157473248701615498e+00,-4.289091123404326633e-01,-8.573376121148869045e-01,1.052340718416664878e+00,-2.249550035793503600e-01
-7.101614199918402370e-01,1.162025923101770220e+00,-4.316244289179870242e-01,-8.570992027091111076e-01,1.052165971359570351e+00,-2.246993130976442099e-01
-7.130077678439793454e-01,1.166549736782340307e+00,-4.343764317428608357e-01,-8.568416558628048074e-01,1.051970709444369767e+00,-2.243296874216026415e-01
-7.158446042268790110e-01,1.171042915459546752e+00,-4.371608370623707995e-01,-8.565710601430615023e-01,1.051766578863399637e+00,-2.238529266412957464e-01
-7.186714003086590585e-01,1.175503868394737417e+00,-4.399733373104645073e-01,-8.562924442177936024e-01,1.051563258737210793e+00,-2.232759605667975211e-01
-7.214876703002297553e-01,1.179931174298992635e+00,-4.428096223799037889e-01,-8.560099356856251118e-01,1.051368745296310081e+00,-2.226058035281495984e-01
-7.242929703067523262e-01,1.184323569355321570e+00,-4.456653994263586327e-01,-8.557268975069519668e-01,1.051189597980838109e+00,-2.218495135382681782e-01
-7.270868973421238390e-01,1.188679936962162120e+00,-4.485364112717221685e-01,-8.554460451035614810e-01,1.051031152321374229e+00,-2.210141554315562806e-01
-7.298690884390299782e-01,1.192999298852911894e+00,-4.514184534588681075e-01,-8.551695467807439721e-01,1.050897703858281185e+00,-2.201067676360205783e-01
-7.326392198004002543e-01,1.197280807295874716e+00,-4.543073899997299159e-01,-8.548991097675142647e-01,1.050792666825080879e+00,-2.191343322752106193e-01
-7.353974138348564615e-01,1.201526110707182848e+00,-4.571999852997635228e-01,-8.546358408560830178e-01,1.050715980166785801e+00,-2.181027781809653232e-01
-7.381434242349285135e-01,1.205734624731740867e+00,-4.600924141222656472e-01,-8.543807801612723907e-01,1.050669851615304573e+00,-2.170187781096915292e-01
-7.408770400460011896e-01,1.209905869766771724e+00,-4.629809556163412831e-01,-8.541346900375283990e-01,1.050655939147790319e+00,-2.158888813167366971e-01
-7.435980846333892780e-01,1.214039465881141533e+00,-4.658620037967313721e-01,-8.538981019250108107e-01,1.050675440749389455e+00,-2.147194945071876915e-01
-7.463064145804779725e-01,1.218135127920961125e+00,-4.687320769023888833e-01,-8.536713562548772227e-01,1.050729171210910806e+00,-2.135168650165878701e-01
-7.490019185129301871e-01,1.222192660730690550e+00,-4.715878256636453769e-01,-8.534546363875654684e-01,1.050817627682875788e+00,-2.122870660549509014e-01
-7.516845158482294842e-01,1.226211954439211604e+00,-4.744260405097829869e-01,-8.532479974248978749e-01,1.050941045490792813e+00,-2.110359838626781059e-01
-7.543541554732869914e-01,1.230192979777261053e+00,-4.772436577498433419e-01,-8.530513906217482845e-01,1.051099445526811893e+00,-2.097693066393815642e-01
-7.570108143555852598e-01,1.234135783406603792e+00,-4.800377647624738953e-01,-8.528646840234472837e-01,1.051292674366780089e+00,-2.084925151180724023e-01
-7.596544960954397796e-01,1.238040483252578428e+00,-4.828056042318725205e-01,-8.526876798689677628e-01,1.051520438116124057e+00,-2.072108746667370160e-01
-7.622852294285102914e-01,1.241907263840559938e+00,-4.855445774692341288e-01,-8.525201292254390717e-01,1.051782330860332904e+00,-2.059294288086552793e-01
-7.649030666887575158e-01,1.245736371643684670e+00,-4.882522468609135635e-01,-8.523617442551151280e-01,1.052077858483825956e+00,-2.046529940600312347e-01
-7.675080822426836313e-01,1.249528110454177776e+00,-4.909263374858353068e-01,-8.522122084602345993e-01,1.052406458522732402e+00,-2.033861559910441208e-01
-7.701003709059774938e-01,1.253282836794079147e+00,-4.935647379463340423e-01,-8.520711852030754541e-01,1.052767516630844558e+00,-2.021332664221875408e-01
-7.726800463536599439e-01,1.257000955383288376e+00,-4.961655004575167838e-01,-8.519383247569141115e-01,1.053160380162259990e+00,-2.008984416735450917e-01
-7.752472395345468836e-01,1.260682914683896927e+00,-4.987268402410317547e-01,-8.518132701076785995e-01,1.053584369307737356e+00,-1.996855617897805579e-01
-7.778021597072615201e-01,1.264329403270332053e+00,-5.012471929768734791e-01,-8.516956563614389575e-01,1.054038646386436628e+00,-1.984982118287125785e-01
-7.803450410581790342e-01,1.267941179207998648e+00,-5.037251730920848658e-01,-8.515851201568136464e-01,1.054522346280185596e+00,-1.973397247518630659e-01
-7.828761302635673935e-01,1.271519031034409331e+00,-5.061595624494271695e-01,-8.514813036827471038e-01,1.055034606627720750e+00,-1.962131924262884020e-01
-7.853956846208210996e-01,1.275063772628436398e+00,-5.085493068007178596e-01,-8.513838569550331581e-01,1.055574572029068570e+00,-1.951214686824204181e-01
-7.879039702576995374e-01,1.278576238333139603e+00,-5.108935117396358194e-01,-8.512924395736489735e-01,1.056141397316292974e+00,-1.940671730308102527e-01
-7.904012604251016150e-01,1.282057278341180995e+00,-5.131914382047488843e-01,-8.512067220457715244e-01,1.056734250058555702e+00,-1.930526949794832137e-01
-7.928878338778748702e-01,1.285507754349628939e+00,-5.154424975822321509e-01,-8.511263867468542577e-01,1.057352312444106879e+00,-1.920801988966527596e-01
-7.953639733471240536e-01,1.288928535488672367e+00,-5.176462464565029231e-01,-8.510511285813963100e-01,1.057994782659749333e+00,-1.911516293655395604e-01
-7.978299641064656722e-01,1.292320494526470798e+00,-5.198023810552639956e-01,-8.509806553958145781e-01,1.058660875869135376e+00,-1.902687169810251822e-01
-8.002860926171641021e-01,1.295684504289015271e+00,-5.219107312847740543e-01,-8.509146891819884262e-01,1.059349826645752390e+00,-1.894329848647989811e-01
-8.027326450246334844e-01,1.299021433456307051e+00,-5.239712523177013637e-01,-8.508529818324710448e-01,1.060060917403441882e+00,-1.886457604079725126e-01
-8.051699060868787727e-01,1.302332143899614714e+00,-5.259840183352828547e-01,-8.507953127672438498e-01,1.060793474642664824e+00,-1.879081824154238967e-01
-8.075981582952598270e-01,1.305617488625538281e+00,-5.279492170636780335e-01,-8.507414807162165804e-01,1.061546854779761517e+00,-1.872212064632740036e-01
-8.100176810337434974e-01,1.308878309753499725e+00,-5.298671440514414188e-01,-8.506912978377975110e-01,1.062320434126937441e+00,-1.865856107405240438e-01
-8.124287497858462270e-01,1.312115436571289040e+00,-5.317381967419115840e-01,-8.506445856341411371e-01,1.063113602085809184e+00,-1.860020023156472024e-01
-8.148316353960650682e-01,1.315329683701935704e+00,-5.335628683915222270e-01,-8.506011722242041717e-01,1.063925756786952448e+00,-1.854708237677542837e-01
-8.172266033904423965e-01,1.318521849405446478e+00,-5.353417418815327178e-01,-8.505608906238427691e-01,1.064756302557657852e+00,-1.849923601230609171e-01
-8.196139133590555348e-01,1.321692714030846094e+00,-5.370754834667061939e-01,-8.505235777570474553e-01,1.065604648728150972e+00,-1.845667460401556326e-01
-8.219938184016563065e-01,1.324843038627349312e+00,-5.387648365004934492e-01,-8.504890739845096803e-01,1.066470209393345581e+00,-1.841939731909134348e-01
-8.243665646456199703e-01,1.327973563751158048e+00,-5.404106152489325243e-01,-8.504572224763783383e-01,1.067352402921059262e+00,-1.838738976198661390e-01
-8.267323909258375014e-01,1.331085008789814950e+00,-5.420136995917720357e-01,-8.504278632789656900e-01,1.068250641965444503e+00,-1.836062453484189894e-01
-8.290915283761443044e-01,1.334178070905017499e+00,-5.435750288284872944e-01,-8.504008349123264310e-01,1.069164336965030104e+00,-1.833906200900905503e-01
-8.314442000476031103e-01,1.337253424023953752e+00,-5.450955952861946674e-01,-8.503759777561635813e-01,1.070092902873831742e+00,-1.832265116456790188e-01
-8.337906206046840074e-01,1.340311718065248847e+00,-5.465764381148030537e-01,-8.503531364983282215e-01,1.071035764233637000e+00,-1.831133041679745277e-01
-8.361310099195372603e-01,1.343353613362502808e+00,-5.480186454789630623e-01,-8.503321615434925596e-01,1.071992347281807145e+00,-1.830502784607811462e-01
-8.384656063925413072e-01,1.346379814076493764e+00,-5.494233580167205977e-01,-8.503129099041437655e-01,1.072962071436061260e+00,-1.830366134187505212e-01
-8.407946358352714755e-01,1.349390989043323552e+00,-5.507917474326327056e-01,-8.502952467307628437e-01,1.073944377494908897e+00,-1.830714051087317107e-01
-8.431183115293032770e-01,1.352387772206188998e+00,-5.521250107599188217e-01,-8.502790456554649712e-01,1.074938728828507273e+00,-1.831536746061833976e-01
-8.454368295871556027e-01,1.355370748254572932e+00,-5.534243605999642490e-01,-8.502641897079118438e-01,1.075944623066790617e+00,-1.832823799597469716e-01
-8.477503524531924128e-01,1.358340401016371546e+00,-5.546910042874633184e-01,-8.502505740066265139e-01,1.076961630384047908e+00,-1.834564393111936809e-01
-8.500590324039524193e-01,1.361297186999601783e+00,-5.559261569017290849e-01,-8.502381008024116893e-01,1.077989336833559575e+00,-1.836747189565049454e-01
-8.519391040208407206e-01,1.363453676248381985e+00,-5.569934838103910435e-01,-8.502259750733162091e-01,1.079106491264797629e+00,-1.840063691979572646e-01
-8.534345204913941219e-01,1.364891294405989886e+00,-5.578821454355165077e-01,-8.502141003649539286e-01,1.080304277685827374e+00,-1.844546214466666889e-01
-8.546065501943074239e-01,1.365724248206857894e+00,-5.585902845314367759e-01,-8.502024634379468093e-01,1.081570184141277258e+00,-1.850181780970776846e-01
-8.555075173403955402e-01,1.366050361496258025e+00,-5.591174902827531490e-01,-8.501910651937970576e-01,1.082893187448185524e+00,-1.856951704528511382e-01
-8.561820556219778000e-01,1.365953319263203847e+00,-5.594646065570176852e-01,-8.501799156755859288e-01,1.084263600435139585e+00,-1.864832369683860347e-01
-8.566681902345357758e-01,1.365504615709689507e+00,-5.596335637076259584e-01,-8.501690303990885322e-01,1.085672926249282799e+00,-1.873795903100494986e-01
-8.569982713143179387e-01,1.364765243308400100e+00,-5.596272308829772779e-01,-8.501584246426908686e-01,1.087113717123279200e+00,-1.883810745289343225e-01
