L_distal,L_fore,L_toInterface,R_distal,R_fore,R_toInterface
-1.885097535982688532e-01,2.127871193968892127e-01,-2.315096771722919763e-02,-1.885657440194409562e-01,2.128674945649737527e-01,-2.324317503625997899e-02
-1.903479334702797010e-01,2.150588277575589680e-01,-2.357686443679169602e-02,-1.904046676671365401e-01,2.151402872099083818e-01,-2.367030854927961933e-02
-1.921927185492396939e-01,2.173423863395546884e-01,-2.400804289929420188e-02,-1.922502026299230948e-01,2.174249397156299557e-01,-2.410273417632158299e-02
-1.940440768981205599e-01,2.196377904939388337e-01,-2.444453097957145077e-02,-1.941023169995447495e-01,2.197214474959543473e-01,-2.454047984614792302e-02
-1.959019766808823282e-01,2.219450354496873001e-01,-2.488635632056098584e-02,-1.959609789690257009e-01,2.220298058432194077e-01,-2.498357325593268327e-02
-1.977663861626540454e-01,2.242641163117485015e-01,-2.533354633139434445e-02,-1.978261568328535391e-01,2.243500099263459058e-01,-2.543204186935024702e-02
-1.996372737098912331e-01,2.265950280591156885e-01,-2.578612818551318658e-02,-1.996978189871391751e-01,2.266820547889113746e-01,-2.588591291468853722e-02
-2.015146077905100863e-01,2.289377655429117309e-01,-2.624412881880942502e-02,-2.015759339297535369e-01,2.290259353472365589e-01,-2.634521338298624615e-02
-2.033983569739981068e-01,2.312923234844865283e-01,-2.670757492779115075e-02,-2.034604702604405624e-01,2.313816463884841024e-01,-2.680997002619528793e-02
-2.052884899315009504e-01,2.336586964735262728e-01,-2.717649296777224777e-02,-2.053513966809065172e-01,2.337491825687692537e-01,-2.728020935536693697e-02
-2.071849754358855988e-01,2.360368789661745070e-01,-2.765090915108761593e-02,-2.072486819948854420e-01,2.361285384112820906e-01,-2.775595763886310602e-02
-2.090877823617794118e-01,2.384268652831645630e-01,-2.813084944533331827e-02,-2.091522951081803972e-01,2.385197083044209576e-01,-2.823724090059239605e-02
-2.109968796855850315e-01,2.408286496079629080e-01,-2.861633957163176034e-02,-2.110622050286806717e-01,2.409226864999369777e-01,-2.872408491827137950e-02
-2.129122364854708627e-01,2.432422259849231772e-01,-2.910740500292243252e-02,-2.129783808663544831e-01,2.433374671110888343e-01,-2.921651522171015911e-02
-2.148338219413372108e-01,2.456675883174503638e-01,-2.960407096227808330e-02,-2.149007918332171974e-01,2.457640441108079055e-01,-2.971455709112437796e-02
-2.167616053347576621e-01,2.481047303661750025e-01,-3.010636242124694467e-02,-2.168294072432748187e-01,2.482024113298729462e-01,-3.021823555547174106e-02
-2.186955560488957617e-01,2.505536457471367329e-01,-3.061430409822057594e-02,-2.187641965124426657e-01,2.506525624550943188e-01,-3.072757539081510947e-02
-2.206356435683965722e-01,2.530143279299768011e-01,-3.112792045682739178e-02,-2.207051291584390118e-01,2.531144910275070492e-01,-3.124260111871032114e-02
-2.225818374792533083e-01,2.554867702361395265e-01,-3.164723570435323818e-02,-2.226521748006536072e-01,2.555881904405725713e-01,-3.176333700462068838e-02
-2.245341074686486027e-01,2.579709658370815673e-01,-3.217227379018751388e-02,-2.246053031599908045e-01,2.580736539383882699e-01,-3.228980705635739468e-02
-2.264924233247703755e-01,2.604669077524893184e-01,-3.270305840429604122e-02,-2.265644840586873709e-01,2.605708746139051013e-01,-3.282203502254597144e-02
-2.284567549366021688e-01,2.629745888485034433e-01,-3.323961297572081142e-02,-2.285296874201046546e-01,2.630798454071522352e-01,-3.336004439111952408e-02
-2.304270722936878346e-01,2.654940018359504550e-01,-3.378196067110627449e-02,-2.305008832684949660e-01,2.656005591034684699e-01,-3.390385838783794431e-02
-2.324033454858702719e-01,2.680251392685805145e-01,-3.433012439325246190e-02,-2.324780417287420076e-01,2.681330083317400859e-01,-3.445349997483422577e-02
-2.343855447030043226e-01,2.705679935413114467e-01,-3.488412677969530973e-02,-2.344611330260755189e-01,2.706771855626445289e-01,-3.500899184918715434e-02
-2.363736402346433563e-01,2.731225568884781407e-01,-3.544399020131354383e-02,-2.364501274857594426e-01,2.732330831068994770e-01,-3.557035644152078957e-02
-2.383676024696997631e-01,2.756888213820867239e-01,-3.600973676096316106e-02,-2.384449955327540283e-01,2.758006931135167372e-01,-3.613761591463138939e-02
-2.403674018960789693e-01,2.782667789300737327e-01,-3.658138829213927051e-02,-2.404457076913513458e-01,2.783800075680606945e-01,-3.671079216214057084e-02
-2.423730091002868625e-01,2.808564212745687794e-01,-3.715896635766446909e-02,-2.424522345847841820e-01,2.809710182909105347e-01,-3.728990680717588629e-02
-2.443843947670106542e-01,2.834577399901611061e-01,-3.774249224840504208e-02,-2.444645469348084021e-01,2.835737169355259657e-01,-3.787498120107814226e-02
-2.464015296786728482e-01,2.860707264821686913e-01,-3.833198698201436411e-02,-2.464826155612582226e-01,2.861880949867156576e-01,-3.846603642213596019e-02
-2.484243847149582574e-01,2.886953719849102429e-01,-3.892747130170319536e-02,-2.485064113815746434e-01,2.888141437589081262e-01,-3.906309327434714929e-02
-2.504529308523139597e-01,2.913316675599787464e-01,-3.952896567503764308e-02,-2.505359054103066807e-01,2.914518543944244477e-01,-3.966617228620737678e-02
-2.524871391634221918e-01,2.939796040945165112e-01,-4.013649029276401825e-02,-2.525710687585854264e-01,2.941012178617520845e-01,-4.027529370952536575e-02
-2.545269808166455427e-01,2.966391722994908831e-01,-4.075006506766076786e-02,-2.546118726335706572e-01,2.967622249538194867e-01,-4.089047751826512672e-02
-2.565724270754450309e-01,2.993103627079703455e-01,-4.136970963341756596e-02,-2.566582883378697999e-01,2.994348662862706956e-01,-4.151174340741503599e-02
-2.586234492977705357e-01,3.019931656734000658e-01,-4.199544334354098074e-02,-2.587102872689295840e-01,3.021191322957397785e-01,-4.213911079188313591e-02
-2.606800189354232522e-01,3.046875713678767195e-01,-4.262728527028707137e-02,-2.607678409183996071e-01,3.048150132381237665e-01,-4.277259880541948306e-02
-2.627421075333906675e-01,3.073935697804214828e-01,-4.326525420362062335e-02,-2.628309208714681988e-01,3.075224991868544255e-01,-4.341222629956435763e-02
-2.648096867291531709e-01,3.101111507152511937e-01,-4.390936865020049484e-02,-2.648994988061700862e-01,3.102415800311673633e-01,-4.405801184262296555e-02
-2.668827282519629640e-01,3.128403037900465145e-01,-4.455964683239123370e-02,-2.669735464926661361e-01,3.129722454743686377e-01,-4.470997371866577280e-02
-2.689612039220944384e-01,3.155810184342169311e-01,-4.521610668730071531e-02,-2.690530357924946214e-01,3.157144850320976470e-01,-4.536812992655474275e-02
-2.710450856500664085e-01,3.183332838871616999e-01,-4.587876586584344052e-02,-2.711379386577942308e-01,3.184682880305859665e-01,-4.603249817899515706e-02
-2.731343454358358125e-01,3.210970891965259089e-01,-4.654764173182911885e-02,-2.732282271304984911e-01,3.212336436049116339e-01,-4.670309590161229180e-02
-2.752289553679627132e-01,3.238724232164517658e-01,-4.722275136107637050e-02,-2.753238733415016570e-01,3.240105406972478286e-01,-4.737994023205332333e-02
-2.773288876227468780e-01,3.266592746058235019e-01,-4.790411154055158188e-02,-2.774248495097956235e-01,3.267989680551054987e-01,-4.806304801911346486e-02
-2.794341144633353258e-01,3.294576318265060033e-01,-4.859173876753161009e-02,-2.795311279415782502e-01,3.295989142295696062e-01,-4.875243582188672903e-02
-2.815446082388008420e-01,3.322674831415758367e-01,-4.928564924879103720e-02,-2.816426810293325422e-01,3.324103675735275987e-01,-4.944811990894029674e-02
-2.836603413831917941e-01,3.350888166135448931e-01,-4.998585889981294744e-02,-2.837594812508767439e-01,3.352333162398901667e-01,-5.015011625751244345e-02
-2.857812864145524712e-01,3.379216201025748711e-01,-5.069238334402313695e-02,-2.858815011683850660e-01,3.380677481798030626e-01,-5.085844055273359976e-02
-2.879074159339141126e-01,3.407658812646828239e-01,-5.140523791204689580e-02,-2.880087134273793259e-01,3.409136511408496495e-01,-5.157310818687006054e-02
-2.900387026242569055e-01,3.436215875499364358e-01,-5.212443764098858429e-02,-2.901410907556910002e-01,3.437710126652432918e-01,-5.229413425858988468e-02
-2.921751192494419502e-01,3.464887262006389745e-01,-5.284999727373302508e-02,-2.922786059623936894e-01,3.466398200880088099e-01,-5.302153357225095065e-02
-2.943166386531139156e-01,3.493672842495024189e-01,-5.358193125826830883e-02,-2.944212319367058295e-01,3.495200605351525547e-01,-5.375532063720946802e-02
-2.964632337575738852e-01,3.522572485178087631e-01,-5.432025374702972170e-02,-2.965689416468637041e-01,3.524117209218202151e-01,-5.449550966715010353e-02
-2.986148775626223384e-01,3.551586056135582203e-01,-5.506497859626401092e-02,-2.987217081389645368e-01,3.553147879504414686e-01,-5.524211457943579290e-02
-3.007715432614263551e-01,3.580713397497202188e-01,-5.581611766481040654e-02,-3.008795064782201489e-01,3.582292562959965565e-01,-5.599515178043887320e-02
-3.029332055538756507e-01,3.609954412121293976e-01,-5.657368465383658118e-02,-3.030423114579018917e-01,3.611551163578247126e-01,-5.675463573466266176e-02
-3.050998393232617345e-01,3.639308997957960701e-01,-5.733769298480825144e-02,-3.052100980485299431e-01,3.640923580418833905e-01,-5.752058061142961004e-02
-3.072714196218176430e-01,3.668777048550836417e-01,-5.810815579808056852e-02,-3.073828413842070728e-01,3.670409708107491009e-01,-5.829300028191999883e-02
-3.094479216579328340e-01,3.698358453462132212e-01,-5.888508595192648576e-02,-3.095605167505291466e-01,3.700009437259978440e-01,-5.907190831678130888e-02
-3.116293207848399027e-01,3.728053098631745610e-01,-5.966849602193204094e-02,-3.117430995738808552e-01,3.729722654840377793e-01,-5.985731798423717803e-02
-3.138155924905918215e-01,3.757860866679744727e-01,-6.045839830069754672e-02,-3.139305654119468048e-01,3.759549244463180062e-01,-6.064924224863145474e-02
-3.160067123891693863e-01,3.787781637160232417e-01,-6.125480479779171761e-02,-3.161228899452871999e-01,3.789489086647095939e-01,-6.144769376935248911e-02
-3.182026562125767621e-01,3.817815286773492134e-01,-6.205772723991330453e-02,-3.183200489698443936e-01,3.819542059027433711e-01,-6.225268490008852018e-02
-3.204033998037991160e-01,3.847961689542350738e-01,-6.286717707121959597e-02,-3.205220183902615649e-01,3.849708036532949462e-01,-6.306422768837041670e-02
-3.226089191105112053e-01,3.878220716957871406e-01,-6.368316545378802096e-02,-3.227287742139088311e-01,3.879986891532231641e-01,-6.388233387536403074e-02
-3.248191901794381664e-01,3.908592238098769212e-01,-6.450570326818068356e-02,-3.249402925455238123e-01,3.910378493953997059e-01,-6.470701489587807331e-02
-3.270341891512821286e-01,3.939076119728329717e-01,-6.533480111408618285e-02,-3.271565495823846037e-01,3.940882711385036430e-01,-6.553828187855785525e-02
-3.292538922561374926e-01,3.969672226372079060e-01,-6.617046931101651375e-02,-3.293775216099432135e-01,3.971499409149042426e-01,-6.637614564623815772e-02
-3.314782758093277604e-01,4.000380420378993329e-01,-6.701271789904013343e-02,-3.316031849978548496e-01,4.002228450369082480e-01,-6.722061671643170255e-02
-3.337073162076041877e-01,4.031200561968648066e-01,-6.786155663953466477e-02,-3.338335161963474351e-01,4.033069696016096106e-01,-6.807170530193253077e-02
-3.359409899256540766e-01,4.062132509266355718e-01,-6.871699501594544235e-02,-3.360684917328818355e-01,4.064023004945453432e-01,-6.892942131151513774e-02
-3.381792735128728022e-01,4.093176118328060720e-01,-6.957904223453813264e-02,-3.383080882090586106e-01,4.095088233923321885e-01,-6.979377435071351665e-02
-3.404221435903590498e-01,4.124331243156497684e-01,-7.044770722513533923e-02,-3.405522822977342101e-01,4.126265237644338724e-01,-7.066477372266476153e-02
-3.426695768480980675e-01,4.155597735709908314e-01,-7.132299864182883864e-02,-3.428010507403117524e-01,4.157553868741866165e-01,-7.154242842900394861e-02
-3.449215500423020719e-01,4.186975445904418947e-01,-7.220492486366007767e-02,-3.450543703441782961e-01,4.188953977791930461e-01,-7.242674717079904123e-02
-3.471780399928804384e-01,4.218464221611027964e-01,-7.309349399526385294e-02,-3.473122179802619613e-01,4.220465413311772496e-01,-7.331773834951443858e-02
-3.494390235810162504e-01,4.250063908648005206e-01,-7.398871386746945500e-02,-3.495745705806869164e-01,4.252088021753812064e-01,-7.421541006799431406e-02
-3.517044777468286143e-01,4.281774350769390614e-01,-7.489059203785644603e-02,-3.518414051365063577e-01,4.283821647495702489e-01,-7.511977013145682003e-02
-3.539743794871025306e-01,4.313595389650180523e-01,-7.579913579126114354e-02,-3.541126986954968303e-01,4.315666132827054025e-01,-7.603082604849152604e-02
-3.562487058530707795e-01,4.345526864868692885e-01,-7.671435214023235305e-02,-3.563884283599982883e-01,4.347621317933316187e-01,-7.694858503205366518e-02
-3.585274339482344974e-01,4.377568613886533844e-01,-7.763624782543378233e-02,-3.586685712847879626e-01,4.379687040877231485e-01,-7.787305400044813863e-02
-3.608105409262102325e-01,4.409720472026523175e-01,-7.856482931599238773e-02,-3.609531046749756555e-01,4.411863137578216354e-01,-7.880423957829846282e-02
-3.630980039885935984e-01,4.441982272448878888e-01,-7.950010280979213917e-02,-3.632420057839118588e-01,4.444149441789961852e-01,-7.974214809749549659e-02
-3.653898003828307539e-01,4.474353846125909695e-01,-8.044207423371205201e-02,-3.655352519110996456e-01,4.476545785076502249e-01,-8.068678559812099416e-02
-3.676859074000896066e-01,4.506835021815432385e-01,-8.139074924380929055e-02,-3.678328204001032331e-01,4.509051996786962446e-01,-8.163815782934259746e-02
-3.699863023731249090e-01,4.539425626033086192e-01,-8.234613322544699632e-02,-3.701346886364470512e-01,4.541667904029154657e-01,-8.259627025027597991e-02
-3.722909626741313094e-01,4.572125483023695702e-01,-8.330823129336753508e-02,-3.724408340454998800e-01,4.574393331642171434e-01,-8.356112803081128249e-02
-3.745998657125792497e-01,4.604934414731797210e-01,-8.427704829171203671e-02,-3.747512340903397243e-01,4.607228102168091644e-01,-8.453273605240095578e-02
-3.769129889330299910e-01,4.637852240771436207e-01,-8.525258879398640854e-02,-3.770658662695950958e-01,4.640172035822899832e-01,-8.551109890880598252e-02
-3.792303098129263250e-01,4.670878778395307629e-01,-8.623485710297544571e-02,-3.793847081152595946e-01,4.673224950466692840e-01,-8.649622090679855158e-02
-3.815518058603555862e-01,4.704013842463311557e-01,-8.722385725060584349e-02,-3.817077371904770144e-01,4.706386661573243591e-01,-8.748810606681883817e-02
-3.838774546117826314e-01,4.737257245410573248e-01,-8.821959299775909702e-02,-3.840349310872944177e-01,4.739656982198969803e-01,-8.848675812358416937e-02
-3.862072336297507902e-01,4.770608797214964669e-01,-8.922206783403580088e-02,-3.863662674243810713e-01,4.773035722951343707e-01,-8.949218052664888179e-02
-3.885411205005487867e-01,4.804068305364163627e-01,-9.023128497747222310e-02,-3.887017238447119105e-01,4.806522691956779392e-01,-9.050437644091331724e-02
-3.908790928318423563e-01,4.837635574822266582e-01,-9.124724737421066600e-02,-3.910412780132137001e-01,4.840117694828012795e-01,-9.152334874708099866e-02
-3.932211282502686700e-01,4.871310407995977365e-01,-9.226995769812473824e-02,-3.933849076143727252e-01,4.873820534630995960e-01,-9.254910004206245988e-02
-3.955672043989935660e-01,4.905092604700375114e-01,-9.329941835040107823e-02,-3.957325903498033481e-01,4.907631011851310565e-01,-9.358163263932534059e-02
-3.979172989352297019e-01,4.938981962124270875e-01,-9.433563145907822300e-02,-3.980843039357762070e-01,4.941548924360105177e-01,-9.462094856918923380e-02
-4.002713895277154044e-01,4.972978274795149534e-01,-9.537859887854435725e-02,-4.004400261007057260e-01,4.975574067379563425e-01,-9.566704957906513318e-02
-4.026294538541536072e-01,5.007081334543697082e-01,-9.642832218899481667e-02,-4.027997345825961029e-01,5.009706233447893675e-01,-9.671993713363881418e-02
-4.049914695986102098e-01,5.041290930467908771e-01,-9.748480269585114988e-02,-4.051634071264452741e-01,5.043945212383837973e-01,-9.777961241499780187e-02
-4.073574144488716353e-01,5.075606848896764278e-01,-9.854804142914107279e-02,-4.075310214816070253e-01,5.078290791250696934e-01,-9.884607632270051014e-02
-4.097272660937611444e-01,5.110028873353470447e-01,-9.961803914284272921e-02,-4.099025553991103021e-01,5.112742754319853367e-01,-9.991932947378910634e-02
-4.121010022204136258e-01,5.144556784518247161e-01,-1.006947963141922725e-01,-4.122779866289357775e-01,5.147300883033796293e-01,-1.009993722027442975e-01
-4.144786005115086991e-01,5.179190360190657483e-01,-1.017783131429580712e-01,-4.146572929172495647e-01,5.181964955968619835e-01,-1.020862045613835922e-01
-4.168600386424620163e-01,5.213929375251455944e-01,-1.028685895506785131e-01,-4.170404520035935758e-01,5.216734748795995857e-01,-1.031798263187003878e-01
-4.192452942785743764e-01,5.248773601623953899e-01,-1.039656251798679737e-01,-4.194274416180330811e-01,5.251610034244602598e-01,-1.042802369606459778e-01
-4.216343450721388164e-01,5.283722808234871948e-01,-1.050694193931895754e-01,-4.218182394782604150e-01,5.286590582060998189e-01,-1.053874356898542586e-01
-4.240271686595054046e-01,5.318776760974676110e-01,-1.061799712725968459e-01,-4.242128232866556603e-01,5.321676158969919079e-01,-1.065014214253091618e-01
-4.264237426581035106e-01,5.353935222657379978e-01,-1.072972796184431254e-01,-4.266111707273035347e-01,5.356866528633998925e-01,-1.076221928019538282e-01
-4.288240446634216663e-01,5.389197952979789541e-01,-1.084213429485605812e-01,-4.290132594629669227e-01,5.392161451612883516e-01,-1.087497481702431601e-01
-4.312280522459450705e-01,5.424564708480186237e-01,-1.095521594973085655e-01,-4.314190671320166648e-01,5.427560685321738410e-01,-1.098840855956390583e-01
-4.336357429480502401e-01,5.460035242496422692e-01,-1.106897272145919153e-01,-4.338285713453177150e-01,5.463063983989118189e-01,-1.110252028580487327e-01
-4.360470942808568062e-01,5.495609305123416721e-01,-1.118340437648500107e-01,-4.362417496830714447e-01,5.498671098614205111e-01,-1.121730974512071127e-01
-4.384620837210368993e-01,5.531286643170032491e-01,-1.129851065260153442e-01,-4.386585796916143143e-01,5.534381776923381624e-01,-1.133277665820018598e-01
-4.408806887075812364e-01,5.567067000115332176e-01,-1.141429125884433765e-01,-4.410790388801724693e-01,5.570195763326135641e-01,-1.144892071697430624e-01
-4.433028866385223532e-01,5.602950116064173702e-01,-1.153074587538128054e-01,-4.435031047175724828e-01,5.606112798870279690e-01,-1.156574158453769346e-01
-4.457286548676147042e-01,5.638935727702147904e-01,-1.164787415339965243e-01,-4.459307546289080215e-01,5.642132621196469522e-01,-1.168323889506438368e-01
-4.481579707009715197e-01,5.675023568249841777e-01,-1.176567571499033266e-01,-4.483619659921623812e-01,5.678254964492013279e-01,-1.180141225371813402e-01
-4.505908113936583637e-01,5.711213367416397846e-01,-1.188415015302896338e-01,-4.507967161347868901e-01,5.714479559443947920e-01,-1.192026123655718223e-01
-4.530271541462430052e-01,5.747504851352374100e-01,-1.200329703105421780e-01,-4.532349823302347369e-01,5.750806133191378455e-01,-1.203978539043358970e-01
-4.554669761013020457e-01,5.783897742601876724e-01,-1.212311588314303884e-01,-4.556767417944507792e-01,5.787234409277065561e-01,-1.215998423288709995e-01
-4.579102543398834158e-01,5.820391760053948982e-01,-1.224360621378283859e-01,-4.581219716823163868e-01,5.823764107598239370e-01,-1.228085725203359041e-01
-4.603569658779251283e-01,5.856986618893217367e-01,-1.236476749774066408e-01,-4.605706490840498768e-01,5.860394944356641656e-01,-1.240240390644813118e-01
-4.628070876626300123e-01,5.893682030549759476e-01,-1.248659917992925028e-01,-4.630227510215619846e-01,5.897126632007767544e-01,-1.252462362504266902e-01
-4.652605965687961476e-01,5.930477702648200289e-01,-1.260910067526992417e-01,-4.654782544447664816e-01,5.933958879209306758e-01,-1.264751580693834754e-01
-4.677174693951029472e-01,5.967373338956004636e-01,-1.273227136855232811e-01,-4.679371362278456625e-01,5.970891390768765516e-01,-1.277107982133252606e-01
-4.701776828603527192e-01,6.004368639330969204e-01,-1.285611061429084989e-01,-4.703993731654705912e-01,6.007923867590259093e-01,-1.289531500736043335e-01
-4.726412135996672648e-01,6.041463299667887421e-01,-1.298061773657778195e-01,-4.728649419689759381e-01,6.045056006620461719e-01,-1.302022067395159632e-01
-4.751080381606399006e-01,6.078657011844378344e-01,-1.310579202893306094e-01,-4.753338192624891878e-01,6.082287500793703838e-01,-1.314579609968090090e-01
-4.775781329994420177e-01,6.115949463665872887e-01,-1.323163275415059625e-01,-4.778059815790142717e-01,6.119618038976200047e-01,-1.327204053261441807e-01
-4.800514744768846764e-01,6.153340338809735188e-01,-1.335813914414106240e-01,-4.802814053564691266e-01,6.157047305909404411e-01,-1.339895319014998698e-01
-4.825280388544342935e-01,6.190829316768512447e-01,-1.348531039977107493e-01,-4.827600669336772898e-01,6.194574982152475373e-01,-1.352653325885247726e-01
-4.850078022901831432e-01,6.228416072792299918e-01,-1.361314569069876079e-01,-4.852419425463131430e-01,6.232200744023842498e-01,-1.365477989428386663e-01
-4.874907408347735616e-01,6.266100277830208842e-01,-1.374164415520547633e-01,-4.877270083228007480e-01,6.269924263541860610e-01,-1.378369222082799217e-01
-4.899768304272762443e-01,6.303881598470922887e-01,-1.387080490002379207e-01,-4.902152402801661646e-01,6.307745208364542444e-01,-1.391326933151011691e-01
-4.924660468910223576e-01,6.341759696882340869e-01,-1.400062700016147521e-01,-4.927066143198427506e-01,6.345663241728362047e-01,-1.404351028781114785e-01
-4.949583659293889104e-01,6.379734230750280233e-01,-1.413110949872150857e-01,-4.952011062234298322e-01,6.383678022386115591e-01,-1.417441411947669427e-01
-4.974537631215378286e-01,6.417804853216244609e-01,-1.426225140671799896e-01,-4.976986916484037460e-01,6.421789204543826290e-01,-1.430597982432077475e-01
-4.999522139181079572e-01,6.455971212814236582e-01,-1.439405170288788616e-01,-5.001993461237819183e-01,6.459996437796691193e-01,-1.443820636802427004e-01
-5.024536936368602102e-01,6.494232953406602338e-01,-1.452650933349837747e-01,-5.027030450457394828e-01,6.498299367064050980e-01,-1.457109268392805246e-01
-5.049581774582750926e-01,6.532589714118910429e-01,-1.465962321214998587e-01,-5.052097636731777142e-01,6.536697632523382762e-01,-1.470463767282082501e-01
-5.074656404211036476e-01,6.571041129273841319e-01,-1.479339221957512718e-01,-5.077194771232451664e-01,6.575190869543299232e-01,-1.483884020272161763e-01
-5.099760574178699990e-01,6.609586828324085506e-01,-1.492781520343213764e-01,-5.102321603668106276e-01,6.613778708615544177e-01,-1.497369910865693210e-01
-5.124894031903268754e-01,6.648226435784240218e-01,-1.506289097809461741e-01,-5.127477882238877793e-01,6.652460775285986561e-01,-1.510921319243248850e-01
-5.150056523248626172e-01,6.686959571161691374e-01,-1.519861832443604177e-01,-5.152663353590116735e-01,6.691236690084585437e-01,-1.524538122239962046e-01
-5.175247792478608888e-01,6.725785848886479679e-01,-1.533499598960948174e-01,-5.177877762765664693e-01,6.730106068454340118e-01,-1.538220193321614970e-01
-5.200467582210118733e-01,6.764704878240134223e-01,-1.547202268682242587e-01,-5.203120853160650983e-01,6.769068520679194512e-01,-1.551967402560189557e-01
-5.225715633365751733e-01,6.803716263283469123e-01,-1.560969709510648673e-01,-5.228392366473798569e-01,6.808123651810907839e-01,-1.565779616608865277e-01
-5.250991685125944164e-01,6.842819602783338784e-01,-1.574801785908205298e-01,-5.253692042659241501e-01,6.847271061594867314e-01,-1.579656698676463744e-01
-5.276295474880635661e-01,6.882014490138338436e-01,-1.588698358871764305e-01,-5.279019619877853842e-01,6.886510344394849437e-01,-1.593598508501338773e-01
-5.301626738180442722e-01,6.921300513303445534e-01,-1.602659285908394904e-01,-5.304374834448088993e-01,6.925841089116713256e-01,-1.607604902324705765e-01
-5.326985208687351481e-01,6.960677254713594220e-01,-1.616684421010250172e-01,-5.329757420796327194e-01,6.965262879131018936e-01,-1.621675732863411823e-01
-5.352370618124918655e-01,7.000144291206180647e-01,-1.630773614628876211e-01,-5.355167111406730074e-01,7.004775292194577174e-01,-1.635810849282134938e-01
-5.377782696227988435e-01,7.039701193942486945e-01,-1.644926713648967587e-01,-5.380603636770606713e-01,7.044377900370907275e-01,-1.650010097165012235e-01
-5.403221170691919761e-01,7.079347528328022721e-01,-1.659143561361549057e-01,-5.406066725335283429e-01,7.084070269949604981e-01,-1.664273318486697295e-01
-5.428685767121327332e-01,7.119082853931777422e-01,-1.673423997436587762e-01,-5.431556103452483963e-01,7.123851961364624508e-01,-1.678600351582835160e-01
-5.454176208978336327e-01,7.158906724404380251e-01,-1.687767857895012269e-01,-5.457071495326215604e-01,7.163722529111448134e-01,-1.692991031119954193e-01
-5.479692217530348630e-01,7.198818687395157623e-01,-1.702174975080142927e-01,-5.482612622960162385e-01,7.203681521663163334e-01,-1.707445188064774244e-01
-5.505233511797321677e-01,7.238818284468097053e-01,-1.716645177628518815e-01,-5.508179206104589776e-01,7.243728481385424134e-01,-1.721962649652915844e-01
-5.530799808498565451e-01,7.278905051016698602e-01,-1.731178290440119893e-01,-5.533770962202753108e-01,7.283862944450305577e-01,-1.736543239357024038e-01
-5.556390821999048768e-01,7.319078516177722760e-01,-1.745774134647962994e-01,-5.559387606336820831e-01,7.324084440749040192e-01,-1.751186776854281590e-01
-5.582006264255230388e-01,7.359338202743829216e-01,-1.760432527587086904e-01,-5.585028851173307052e-01,7.364392493803640916e-01,-1.765893077993326010e-01
-5.607645844760400511e-01,7.399683627075102077e-01,-1.775153282762900742e-01,-5.610694406908015575e-01,7.404786620677401565e-01,-1.780661954760554000e-01
-5.633309270489550435e-01,7.440114299009463750e-01,-1.789936209818892010e-01,-5.636383981210498773e-01,7.445266331884278221e-01,-1.795493215245813345e-01
-5.658996245843757045e-01,7.480629721771977492e-01,-1.804781114503699047e-01,-5.662097279168033515e-01,7.485831131297152607e-01,-1.810386663607481961e-01
-5.684706472594096560e-01,7.521229391883037518e-01,-1.819687798637532050e-01,-5.687834003229115254e-01,7.526480516054968595e-01,-1.825342100036923265e-01
-5.710439649825085340e-01,7.561912799065442226e-01,-1.834656060077932416e-01,-5.713593853146470281e-01,7.567213976468752934e-01,-1.840359320722319281e-01
-5.736195473877649942e-01,7.602679426150367181e-01,-1.849685692684882587e-01,-5.739376525919598349e-01,7.608030995926512441e-01,-1.855438117811873955e-01
-5.761973638291634225e-01,7.643528748982222343e-01,-1.864776486285247559e-01,-5.765181715736836798e-01,7.648931050797016518e-01,-1.870578279376387820e-01
-5.787773833747841268e-01,7.684460236322407933e-01,-1.879928226636542743e-01,-5.791009113916959494e-01,7.689913610332462790e-01,-1.885779589371198717e-01
-5.813595748009620090e-01,7.725473349751967866e-01,-1.895140695390033492e-01,-5.816858408850308360e-01,7.730978136570030301e-01,-1.901041827597478029e-01
-5.839439065863999412e-01,7.766567543573149601e-01,-1.910413670053159041e-01,-5.842729285939466388e-01,7.772124084232324703e-01,-1.916364769662897705e-01
-5.865303469062370656e-01,7.807742264709868207e-01,-1.925746923951269507e-01,-5.868621427539475466e-01,7.813350900626724327e-01,-1.931748186941647516e-01
-5.891188636260732414e-01,7.848996952607092403e-01,-1.941140226188683704e-01,-5.894534512897602330e-01,7.854658025543622690e-01,-1.947191846533807280e-01
-5.917094242959493045e-01,7.890331039129145907e-01,-1.956593341609062509e-01,-5.920468218092660440e-01,7.896044891153587431e-01,-1.962695511224074874e-01
-5.943019961442849164e-01,7.931743948456946303e-01,-1.972106030755093331e-01,-5.946422215973894421e-01,7.937510921903431216e-01,-1.978258939439842268e-01
-5.968965460717738925e-01,7.973235096984175874e-01,-1.987678049827486526e-01,-5.972396176099434850e-01,7.979055534411211292e-01,-1.993881885208623195e-01
-5.994930406452375626e-01,8.014803893212408825e-01,-2.003309150643275693e-01,-5.998389764674324498e-01,8.020678137360163218e-01,-2.009564098114828556e-01
-6.020914460914378319e-01,8.056449737645194897e-01,-2.018999080593435469e-01,-6.024402644488132674e-01,8.062378131391580993e-01,-2.025305323255891243e-01
-6.046917282908501612e-01,8.098172022681117133e-01,-2.034747582599805704e-01,-6.050434474852157685e-01,8.104154908996656914e-01,-2.041105301197737032e-01
