L_distal,L_fore,L_toInterface,R_distal,R_fore,R_toInterface
-7.215225358909517217e-01,8.075348757171141312e-01,-1.154152030344550578e-01,-5.152622567752692673e-01,8.571742875093745218e-01,-3.096442611289114688e-01
-7.239361899475935669e-01,8.117145343771065003e-01,-1.171155020816611186e-01,-5.180986115166468231e-01,8.614700014636098580e-01,-3.111788422301132173e-01
-7.263508293199657517e-01,8.159008719585709724e-01,-1.188214951746652953e-01,-5.209370790042675559e-01,8.657732863927156686e-01,-3.127190784557876135e-01
-7.287664199934561493e-01,8.200938252293443753e-01,-1.205331607563467355e-01,-5.237776193633539856e-01,8.700840703580859925e-01,-3.142649319121013085e-01
-7.311829275602248490e-01,8.242933301254594669e-01,-1.222504768447826434e-01,-5.266201922867607133e-01,8.744022804003723781e-01,-3.158163641394689525e-01
-7.336003172131668748e-01,8.284993217403903154e-01,-1.239734210261005526e-01,-5.294647570276957982e-01,8.787278425263791437e-01,-3.173733361096164329e-01
-7.360185537398579170e-01,8.327117343142368400e-01,-1.257019704474344191e-01,-5.323112723924041667e-01,8.830606816958505023e-01,-3.189358082223769930e-01
-7.384376015164848539e-01,8.369305012228487328e-01,-1.274361018099799958e-01,-5.351596967328154930e-01,8.874007218081554349e-01,-3.205037403022295561e-01
-7.408574245017612858e-01,8.411555549668896514e-01,-1.291757913621417175e-01,-5.380099879391588846e-01,8.917478856888751970e-01,-3.220770915945872503e-01
-7.432779862308300789e-01,8.453868271608430129e-01,-1.309210148927650308e-01,-5.408621034325473698e-01,8.961020950762993431e-01,-3.236558207618468463e-01
-7.456992498091536969e-01,8.496242485219589469e-01,-1.326717477244472865e-01,-5.437160001575348511e-01,9.004632706078364857e-01,-3.252398858792067138e-01
-7.481211779063945411e-01,8.538677488591454035e-01,-1.344279647069204497e-01,-5.465716345746487459e-01,9.048313318063458954e-01,-3.268292444302657862e-01
-7.505437327502855194e-01,8.581172570618034179e-01,-1.361896402104993409e-01,-5.494289626529005321e-01,9.092061970663956050e-01,-3.284238533024116946e-01
-7.529668761204936223e-01,8.623727010886089728e-01,-1.379567481195870804e-01,-5.522879398622781988e-01,9.135877836404544539e-01,-3.300236687820091719e-01
-7.553905693424779466e-01,8.666340079562424581e-01,-1.397292618262316877e-01,-5.551485211662233743e-01,9.179760076250244039e-01,-3.316286465493998303e-01
-7.578147732813430570e-01,8.709011037280687262e-01,-1.415071542237273106e-01,-5.580106610140965762e-01,9.223707839467194525e-01,-3.332387416737230268e-01
-7.602394483356909038e-01,8.751739135027690741e-01,-1.432903977002520646e-01,-5.608743133336336895e-01,9.267720263482994714e-01,-3.348539086075695836e-01
-7.626645544314721858e-01,8.794523614029279290e-01,-1.450789641325363200e-01,-5.637394315233981157e-01,9.311796473746650760e-01,-3.364741011814789684e-01
-7.650900510158399337e-01,8.837363705635774558e-01,-1.468728248795549696e-01,-5.666059684452312561e-01,9.355935583588222970e-01,-3.380992725982917002e-01
-7.675158970510069789e-01,8.880258631207019748e-01,-1.486719507762367665e-01,-5.694738764167059930e-01,9.400136694078240485e-01,-3.397293754273666422e-01
-7.699420510081100844e-01,8.923207601997059646e-01,-1.504763121271839033e-01,-5.723431072035867206e-01,9.444398893886964963e-01,-3.413643615986765023e-01
-7.723684708610826233e-01,8.966209819038495343e-01,-1.522858787003964487e-01,-5.752136120123000351e-01,9.488721259143595432e-01,-3.430041823967915904e-01
-7.747951140805388048e-01,9.009264473026535880e-01,-1.541006197209946749e-01,-5.780853414824203007e-01,9.533102853295484236e-01,-3.446487884547628222e-01
-7.772219376276718883e-01,9.052370744202804520e-01,-1.559205038649341402e-01,-5.809582456791747562e-01,9.577542726967469555e-01,-3.462981297479165721e-01
-7.796488979481691617e-01,9.095527802238926318e-01,-1.577454992527077271e-01,-5.838322740859722693e-01,9.622039917821402222e-01,-3.479521555875710326e-01
-7.820759509661461273e-01,9.138734806119946930e-01,-1.595755734430280293e-01,-5.867073755969608451e-01,9.666593450415970068e-01,-3.496108146146874041e-01
-7.845030520781042238e-01,9.181990904027638178e-01,-1.614106934264873949e-01,-5.895834985096181091e-01,9.711202336066906415e-01,-3.512740547934648516e-01
-7.869301561469133066e-01,9.225295233223721469e-01,-1.632508256191883833e-01,-5.924605905173804254e-01,9.755865572707692612e-01,-3.529418234048915526e-01
-7.893572174958242149e-01,9.268646919933083428e-01,-1.650959358563414969e-01,-5.953385987023152026e-01,9.800582144750852320e-01,-3.546140670402642137e-01
-7.917841899025127583e-01,9.312045079227023736e-01,-1.669459893858250277e-01,-5.982174695278418275e-01,9.845351022949939690e-01,-3.562907315946846620e-01
-7.942110265931604518e-01,9.355488814906606221e-01,-1.688009508617048515e-01,-6.010971488315071110e-01,9.890171164262336889e-01,-3.579717622605467220e-01
-7.966376802365746634e-01,9.398977219386159820e-01,-1.706607843377075384e-01,-6.039775818178201305e-01,9.935041511712967566e-01,-3.596571035210225920e-01
-7.990641029383523941e-01,9.442509373577012699e-01,-1.725254532606463054e-01,-6.068587130511529093e-01,9.979960994259045037e-01,-3.613466991435609899e-01
-8.014902462350912415e-01,9.486084346771513909e-01,-1.743949204637958439e-01,-6.097404864487122600e-01,1.002492852665597178e+00,-3.630404921734061152e-01
-8.039160610886521008e-01,9.529701196527414764e-01,-1.762691481602120802e-01,-6.126228452735897889e-01,1.006994300932451347e+00,-3.647384249271517498e-01
-8.063414978804779309e-01,9.573358968552694304e-01,-1.781480979359987005e-01,-6.155057321278952776e-01,1.011500332821936965e+00,-3.664404389863367695e-01
-8.087665064059723630e-01,9.617056696590897680e-01,-1.800317307435126690e-01,-6.183890889459812135e-01,1.016010835469927320e+00,-3.681464751910943356e-01
-8.111910358689432554e-01,9.660793402307064071e-01,-1.819200068945131532e-01,-6.212728569877637996e-01,1.020525694539875738e+00,-3.698564736338666448e-01
-8.136150348761160833e-01,9.704568095174341824e-01,-1.838128860532484699e-01,-6.241569768321486578e-01,1.025044794210170807e+00,-3.715703736531937862e-01
-8.160384514317210458e-01,9.748379772361365214e-01,-1.857103272294836072e-01,-6.270413883705671099e-01,1.029568017161686333e+00,-3.732881138275886412e-01
-8.184612329321601099e-01,9.792227418620494950e-01,-1.876122887714650189e-01,-6.299260308006311426e-01,1.034095244565539362e+00,-3.750096319695057634e-01
-8.208833261607587639e-01,9.836110006177002374e-01,-1.895187283588243288e-01,-6.328108426199140490e-01,1.038626356071070234e+00,-3.767348651194162845e-01
-8.233046772826071447e-01,9.880026494619309485e-01,-1.914296029954222211e-01,-6.356957616198647409e-01,1.043161229794061784e+00,-3.784637495399997276e-01
-8.257252318394969759e-01,9.923975830790376929e-01,-1.933448690021328242e-01,-6.385807248798631708e-01,1.047699742305211679e+00,-3.801962207104602753e-01
-8.281449347449597598e-01,9.967956948680347651e-01,-1.952644820095684741e-01,-6.414656687614253006e-01,1.052241768618874529e+00,-3.819322133209795411e-01
-8.305637302794117716e-01,1.001196876932055391e+00,-1.971883969507482182e-01,-6.443505289025655003e-01,1.056787182182089557e+00,-3.836716612673140014e-01
-8.329815620854117419e-01,1.005601020067900198e+00,-1.991165680537120564e-01,-6.472352402123251469e-01,1.061335854863911354e+00,-3.854144976455498028e-01
-8.353983731630384435e-01,1.010008013755743894e+00,-2.010489488340822251e-01,-6.501197368654760833e-01,1.065887656945061046e+00,-3.871606547470218262e-01
-8.378141058653927331e-01,1.014417746149014254e+00,-2.029854920875765745e-01,-6.530039522974074861e-01,1.070442457107913636e+00,-3.889100640534085551e-01
-8.402287018942327101e-01,1.018830104064452735e+00,-2.049261498824751504e-01,-6.558878191992053575e-01,1.075000122426841953e+00,-3.906626562320125173e-01
-8.426421022957464313e-01,1.023244972972372269e+00,-2.068708735520448372e-01,-6.587712695129341878e-01,1.079560518358934296e+00,-3.924183611312356268e-01
-8.450542474564708417e-01,1.027662236987123112e+00,-2.088196136869265862e-01,-6.616542344271295617e-01,1.084123508735104213e+00,-3.941771077762583064e-01
-8.474650770993630289e-01,1.032081778857780963e+00,-2.107723201274886438e-01,-6.645366443725122529e-01,1.088688955751612841e+00,-3.959388243649341055e-01
-8.498745302800310153e-01,1.036503479959071328e+00,-2.127289419561511352e-01,-6.674184290179328016e-01,1.093256719962021783e+00,-3.977034382639089705e-01
-8.522825453831317510e-01,1.040927220282543697e+00,-2.146894274896888888e-01,-6.702995172665573431e-01,1.097826660269598742e+00,-3.994708760049742735e-01
-8.542024172221515110e-01,1.044492280976578868e+00,-2.164945983007317554e-01,-6.731895614586038690e-01,1.102441365803782602e+00,-4.013182166109680038e-01
-8.557112341463958272e-01,1.047333906810954840e+00,-2.181397271527102388e-01,-6.760861270946634249e-01,1.107089385443895679e+00,-4.032450462293327709e-01
-8.568746390694770287e-01,1.049566230580834425e+00,-2.196211677376617710e-01,-6.789873194775229992e-01,1.111762365068079683e+00,-4.052508783591816655e-01
-8.577487769619719371e-01,1.051287740523485059e+00,-2.209369902376497052e-01,-6.818914240867689491e-01,1.116452770538076011e+00,-4.073345643594849519e-01
-8.583816080164664575e-01,1.052583273468364666e+00,-2.220867575965759788e-01,-6.847968861880255886e-01,1.121153838408001757e+00,-4.094943875947438250e-01
-8.588140441269226377e-01,1.053525774381048219e+00,-2.230713301422316552e-01,-6.877022917344669528e-01,1.125859514214447410e+00,-4.117281428767721740e-01
-8.590809318859627952e-01,1.054177845165941818e+00,-2.238926940025688372e-01,-6.906063501696160234e-01,1.130564386114502939e+00,-4.140332043899394576e-01
-8.592119023564496194e-01,1.054593104666133208e+00,-2.245538096594178190e-01,-6.935078793739363201e-01,1.135263618849110090e+00,-4.164065845362339702e-01
-8.592321052799001269e-01,1.054817380447978126e+00,-2.250584776825946542e-01,-6.964057927723956709e-01,1.139952891070513896e+00,-4.188449855643342490e-01
-8.591628431055819970e-01,1.054889751377123597e+00,-2.254112192359163103e-01,-6.992990884878862445e-01,1.144628337740650537e+00,-4.213448454094163576e-01
-8.590221182259313304e-01,1.054843458317342941e+00,-2.256171693762586972e-01,-7.021868403536415393e-01,1.149286498406594248e+00,-4.239023788359219669e-01
-8.588251050547323073e-01,1.054706698605867077e+00,-2.256819815088690340e-01,-7.050681905648580328e-01,1.153924271563693038e+00,-4.265136147170976999e-01
-8.585845570557334439e-01,1.054503318338732010e+00,-2.256117416354445626e-01,-7.079423437411980213e-01,1.158538874936572372e+00,-4.291744300920140587e-01
-8.583111574951846068e-01,1.054253414973618019e+00,-2.254128912450957811e-01,-7.108085621781100594e-01,1.163127811277758994e+00,-4.318805814799068221e-01
-8.580138215289476733e-01,1.053973861346291896e+00,-2.250921578836664882e-01,-7.136661620798110395e-01,1.167688839157402070e+00,-4.346277338215160380e-01
-8.576999562224535412e-01,1.053678760908578482e+00,-2.246564925704878368e-01,-7.165145105861756569e-01,1.172219948161968617e+00,-4.374114873278849847e-01
-8.573756842213167140e-01,1.053379842832551150e+00,-2.241130133560207682e-01,-7.193530234270656409e-01,1.176719337911232399e+00,-4.402274024440720468e-01
-8.570460360253084886e-01,1.053086804583207581e+00,-2.234689544068732270e-01,-7.221811630592093190e-01,1.181185400324795021e+00,-4.430710230858264653e-01
-8.567151151540438603e-01,1.052807608633855807e+00,-2.227316200902025312e-01,-7.249984371615597611e-01,1.185616704609734562e+00,-4.459378982671500791e-01
-8.563862399162073258e-01,1.052548739175878323e+00,-2.219083435895757572e-01,-7.278043973845496062e-01,1.190011984491583741e+00,-4.488236022085723698e-01
-8.560620649941489413e-01,1.052315423948681605e+00,-2.210064496466303541e-01,-7.305986382664924061e-01,1.194370127265918624e+00,-4.517237529940410501e-01
-8.557446856222030718e-01,1.052111825676570689e+00,-2.200332210679294409e-01,-7.333807962464465868e-01,1.198690164303584771e+00,-4.546340298291631776e-01
-8.554357267614552951e-01,1.051941207038129766e+00,-2.189958686776111996e-01,-7.361505487171261519e-01,1.202971262696489019e+00,-4.575501889434429037e-01
-8.551364193482711151e-01,1.051806072601605857e+00,-2.179015044309877414e-01,-7.389076130739741233e-01,1.207212717781326772e+00,-4.604680781723048399e-01
-8.548474520687001643e-01,1.051705555692332039e+00,-2.167561463401933008e-01,-7.416521612918576256e-01,1.211416332207455593e+00,-4.633844688365227338e-01
-8.545694984339869960e-01,1.051641158192585745e+00,-2.155665201991366631e-01,-7.443839894982707817e-01,1.215581660492232263e+00,-4.662955624806489063e-01
-8.543029988179672296e-01,1.051613915943925726e+00,-2.143391939109700606e-01,-7.471029294606867932e-01,1.219708359590504054e+00,-4.691976845548772590e-01
-8.540482016718509151e-01,1.051624478306474986e+00,-2.130805609121395605e-01,-7.498088473619932692e-01,1.223796183640220248e+00,-4.720872936620691962e-01
-8.538051985228809482e-01,1.051673175946966410e+00,-2.117968257157931689e-01,-7.525016425005053300e-01,1.227844978834354395e+00,-4.749609896741943116e-01
-8.535739536366125924e-01,1.051760078441844160e+00,-2.104939914145358970e-01,-7.551812459146638457e-01,1.231854678368209610e+00,-4.778155207531201154e-01
-8.533543291018532706e-01,1.051885043081004056e+00,-2.091778489976182376e-01,-7.578476189360681126e-01,1.235825297428762459e+00,-4.806477893109175614e-01
-8.531461059928742152e-01,1.052047756081907037e+00,-2.078539683486848588e-01,-7.605007516772807064e-01,1.239756928207168318e+00,-4.834548569486687430e-01
-8.529490021732009097e-01,1.052247767269746115e+00,-2.065276908007719903e-01,-7.631406614629504537e-01,1.243649734927100514e+00,-4.862339484137296330e-01
-8.527626872272000558e-01,1.052484519144286867e+00,-2.052041231345703154e-01,-7.657673912143199146e-01,1.247503948890667180e+00,-4.889824546181535392e-01
-8.525867949381799038e-01,1.052757371135574660e+00,-2.038881329147740340e-01,-7.683810077981897413e-01,1.251319863550490075e+00,-4.916979347622793539e-01
-8.524209336733789000e-01,1.053065619746789139e+00,-2.025843450661165834e-01,-7.709816003519811556e-01,1.255097829621493633e+00,-4.943781176094102503e-01
-8.522646949858123655e-01,1.053408515191358363e+00,-2.012971395974549882e-01,-7.735692785967246410e-01,1.258838250249277868e+00,-4.970209019586069310e-01
-8.521176606994128599e-01,1.053785275051447812e+00,-2.000306503884605458e-01,-7.761441711496791518e-01,1.262541576253924269e+00,-4.996243563637281504e-01
-8.519794086114615972e-01,1.054195092933444933e+00,-1.987887639144363672e-01,-7.787064249583570685e-01,1.266208305030855685e+00,-5.021867191889919368e-01
-8.518495109594556025e-01,1.054636983878352474e+00,-1.975750509586385872e-01,-7.812562770717859095e-01,1.269839211189231820e+00,-5.047064657977157198e-01
-8.517275459173181407e-01,1.055109966241927877e+00,-1.963928298172574749e-01,-7.837939785919123548e-01,1.273435103599870777e+00,-5.071822471211065997e-01
-8.516131004070154331e-01,1.055613066871643024e+00,-1.952451692147247619e-01,-7.863197926568606944e-01,1.276996819857906917e+00,-5.096128862352752309e-01
-8.515057722776235849e-01,1.056145325131494284e+00,-1.941348919349212554e-01,-7.888339925047734846e-01,1.280525221011751924e+00,-5.119973743875038119e-01
-8.514051719549140529e-01,1.056705795978979179e+00,-1.930645791052945093e-01,-7.913368596246656006e-01,1.284021186568812922e+00,-5.143348665259236396e-01
-8.513109236493643373e-01,1.057293552268077530e+00,-1.920365750741259148e-01,-7.938286819996259736e-01,1.287485609786169549e+00,-5.166246763853984403e-01
-8.512226661974713338e-01,1.057907686425506366e+00,-1.910529928239834141e-01,-7.963097524465780896e-01,1.290919393252019765e+00,-5.188662711810897443e-01
-8.511400536000528483e-01,1.058547311624407516e+00,-1.901157198668265991e-01,-7.987803670557027669e-01,1.294323444761263042e+00,-5.210592659596428033e-01
-8.510627553116179023e-01,1.059211562559566611e+00,-1.892264245689880831e-01,-8.012408237315421511e-01,1.297698673486161303e+00,-5.232034176561050076e-01
-8.509904563266497135e-01,1.059899595910898995e+00,-1.883865628566360750e-01,-8.036914208367745838e-01,1.301045986440692248e+00,-5.252986189027006869e-01
-8.509228573388277761e-01,1.060610590990309188e+00,-1.875973853321888096e-01,-8.061324559346704222e-01,1.304366285220248667e+00,-5.273448915980601948e-01
-8.508596889145612074e-01,1.061343775467090023e+00,-1.868599493359722197e-01,-8.085642243925565964e-01,1.307660462144218938e+00,-5.293423781844801557e-01
-8.508007124040383173e-01,1.062098427545592250e+00,-1.861751278436323542e-01,-8.109870183413770972e-01,1.310929397643718408e+00,-5.312913344421835715e-01
-8.507457110076942497e-01,1.062873860583464003e+00,-1.855436154174395780e-01,-8.134011259089972690e-01,1.314173958552513843e+00,-5.331921236526458996e-01
-8.506944833538682138e-01,1.063669412172404849e+00,-1.849659346030955442e-01,-8.158068304898847822e-01,1.317394996417232012e+00,-5.350452105448226803e-01
-8.506468390102384092e-01,1.064484436675213530e+00,-1.844424427125554711e-01,-8.182044100602320347e-01,1.320593345872526747e+00,-5.368511550775414420e-01
-8.506025954579796711e-01,1.065318300392845030e+00,-1.839733389317742551e-01,-8.205941365451382419e-01,1.323769823115178212e+00,-5.386106061085711438e-01
-8.505615761516357454e-01,1.066170378695584064e+00,-1.835586716933260698e-01,-8.229762752422853378e-01,1.326925224501066092e+00,-5.403242949971491793e-01
-8.505236093680161868e-01,1.067040054590334242e+00,-1.831983462566932896e-01,-8.253510843046547585e-01,1.330060325280596478e+00,-5.419930291825715285e-01
-8.504885276142419848e-01,1.067926718311407397e+00,-1.828921324427310591e-01,-8.277188142832581086e-01,1.333175878481382082e+00,-5.436176857772732074e-01
-8.504561668719532452e-01,1.068829766634219469e+00,-1.826396722921885263e-01,-8.300797077396647738e-01,1.336272613977596446e+00,-5.451992052909836461e-01
-8.504263605444695173e-01,1.069748592686901922e+00,-1.824404859172959747e-01,-8.324339990189680849e-01,1.339351238071679218e+00,-5.467385862815556941e-01
-8.503989411130344900e-01,1.070682589578092037e+00,-1.822939794797962532e-01,-8.347819139245520326e-01,1.342412432662450028e+00,-5.482368791183228618e-01
-8.503737430010648302e-01,1.071631137379583931e+00,-1.821994439386946940e-01,-8.371236928624932183e-01,1.345456913781168717e+00,-5.496951934793209427e-01
-8.503506051328039161e-01,1.072593611464301988e+00,-1.821560636090303886e-01,-8.394595868290304352e-01,1.348485420916728073e+00,-5.511146921061373938e-01
-8.503293731933490029e-01,1.073569406097802048e+00,-1.821629330633865174e-01,-8.417898337176568102e-01,1.351498656810326215e+00,-5.524965727276334171e-01
-8.503099007089761630e-01,1.074557936987199813e+00,-1.822190654399602761e-01,-8.441146583490547473e-01,1.354497287803733796e+00,-5.538420619532010702e-01
-8.502920510310184588e-01,1.075558661230264113e+00,-1.823234077363349581e-01,-8.464342646823770355e-01,1.357481919602477882e+00,-5.551524023447937939e-01
-8.502756994607739705e-01,1.076571104519083999e+00,-1.824748601881306942e-01,-8.487488242444859443e-01,1.360453061094556215e+00,-5.564288352517506864e-01
-8.502607290326480438e-01,1.077594809377178553e+00,-1.826722661379512613e-01,-8.510584979163370312e-01,1.363411192552863804e+00,-5.576726122100931216e-01
-8.502463709252712221e-01,1.078715175912993152e+00,-1.829901869740113984e-01,-8.529072665364064720e-01,1.365508335307353160e+00,-5.587368766286731070e-01
-8.502325433803811228e-01,1.079917640259816514e+00,-1.834278453221800387e-01,-8.543681378668477322e-01,1.366880244104089925e+00,-5.596183254884214975e-01
-8.502191756575376846e-01,1.081189339019080542e+00,-1.839838100446384295e-01,-8.555033563240238559e-01,1.367643019433756324e+00,-5.603153000303168207e-01
-8.502062159725296553e-01,1.082518943201408401e+00,-1.846560712175462082e-01,-8.563660513017706810e-01,1.367896053482836827e+00,-5.608276036961512556e-01
-8.501936365588911304e-01,1.083896519008122006e+00,-1.854421233324502760e-01,-8.570015166996807210e-01,1.367724321420011435e+00,-5.611563049298908812e-01
-8.501814265350207123e-01,1.085313371616706046e+00,-1.863390332595446230e-01,-8.574483151304412853e-01,1.367200370912964313e+00,-5.613035658370202352e-01
-8.501695864126181945e-01,1.086761900506153289e+00,-1.873434991541405858e-01,-8.577392303835049692e-01,1.366386046879082938e+00,-5.612724913729346676e-01
